publisher,event_label,is_control,topic_label,n_articles,total_articles,topic_share_pct
The Nation,Polish_Womens_Strike_2020,False,"Guerre, Krieg, Ukraine",2,46,4.35
The Nation,Polish_Womens_Strike_2020,False,"Harvey, Sentenced, Teen",1,46,2.17
The Nation,Polish_Womens_Strike_2020,False,"Missile, North korea, Taiwan",1,46,2.17
The Nation,Roe_Leak_Protests_2022,False,"Abortion, Election, Labour",10,40,25.0
The Nation,Roe_Leak_Protests_2022,False,"Biden, Death, France",17,40,42.5
The Nation,Roe_Leak_Protests_2022,False,"Carl, Comic relief, Katie",6,40,15.0
The Nation,Roe_Leak_Protests_2022,False,"Guerre, Krieg, Ukraine",1,40,2.5
The Nation,Roe_Leak_Protests_2022,False,"Harvey, Sentenced, Teen",1,40,2.5
The Nation,Roe_Leak_Protests_2022,False,"Liverpool, Transfer, Utd",1,40,2.5
The Nation,Roe_Leak_Protests_2022,False,"Meloni, Nigeria, Philippines",1,40,2.5
The Nation,Roe_Leak_Protests_2022,False,"Missile, North korea, Taiwan",2,40,5.0
The Nation,Roe_Leak_Protests_2022,False,"Nato, Putin, Russians",1,40,2.5
The Nation,Sarah_Everard_Vigils_2021,False,"Abortion, Election, Labour",10,45,22.22
The Nation,Sarah_Everard_Vigils_2021,False,"Asian, Schools, Students",1,45,2.22
The Nation,Sarah_Everard_Vigils_2021,False,"Biden, Death, France",17,45,37.78
The Nation,Sarah_Everard_Vigils_2021,False,"Bill gates, Coronavirus, Vaccine",4,45,8.89
The Nation,Sarah_Everard_Vigils_2021,False,"Carl, Comic relief, Katie",6,45,13.33
The Nation,Sarah_Everard_Vigils_2021,False,"Climate change, Fiona, Hurricane",1,45,2.22
The Nation,Sarah_Everard_Vigils_2021,False,"Earnings, Earnings snapshot, Stocks",1,45,2.22
The Nation,Sarah_Everard_Vigils_2021,False,"Guerre, Krieg, Ukraine",2,45,4.44
The Nation,Sarah_Everard_Vigils_2021,False,"Harvey, Sentenced, Teen",1,45,2.22
The Nation,Sarah_Everard_Vigils_2021,False,"Missile, North korea, Taiwan",1,45,2.22
The Nation,Sarah_Everard_Vigils_2021,False,"Plague, Pollen, Spring",1,45,2.22
The Nation,Women_Life_Freedom_2022,False,"Abortion, Election, Labour",12,42,28.57
The Nation,Women_Life_Freedom_2022,False,"Appeals, Church england, Planet",1,42,2.38
The Nation,Women_Life_Freedom_2022,False,"Asian, Schools, Students",1,42,2.38
The Nation,Women_Life_Freedom_2022,False,"Biden, Death, France",12,42,28.57
The Nation,Women_Life_Freedom_2022,False,"Bill gates, Coronavirus, Vaccine",1,42,2.38
The Nation,Women_Life_Freedom_2022,False,"Boat, Border, Migrants",1,42,2.38
The Nation,Women_Life_Freedom_2022,False,"Carl, Comic relief, Katie",6,42,14.29
The Nation,Women_Life_Freedom_2022,False,"Climate change, Fiona, Hurricane",2,42,4.76
The Nation,Women_Life_Freedom_2022,False,"Draft, Nba, Rangers",2,42,4.76
The Nation,Women_Life_Freedom_2022,False,"Earnings, Earnings snapshot, Stocks",1,42,2.38
The Nation,Women_Life_Freedom_2022,False,"Guerre, Krieg, Ukraine",1,42,2.38
The Nation,Women_Life_Freedom_2022,False,"Meloni, Nigeria, Philippines",1,42,2.38
The Nation,Women_Life_Freedom_2022,False,"Nato, Putin, Russians",1,42,2.38
The New Yorker,Israeli_Womens_Protests_2023,False,"Abortion, Election, Labour",2,35,5.71
The New Yorker,Israeli_Womens_Protests_2023,False,"Best online, Classes, Oxford",1,35,2.86
The New Yorker,Israeli_Womens_Protests_2023,False,"Biden, Death, France",10,35,28.57
The New Yorker,Israeli_Womens_Protests_2023,False,"Bill gates, Coronavirus, Vaccine",1,35,2.86
The New Yorker,Israeli_Womens_Protests_2023,False,"Carl, Comic relief, Katie",13,35,37.14
The New Yorker,Israeli_Womens_Protests_2023,False,"Earnings, Earnings snapshot, Stocks",1,35,2.86
The New Yorker,Israeli_Womens_Protests_2023,False,"Elon musk, Tiktok, Twitter",1,35,2.86
The New Yorker,Israeli_Womens_Protests_2023,False,"Guerre, Krieg, Ukraine",4,35,11.43
The New Yorker,Israeli_Womens_Protests_2023,False,"Nato, Putin, Russians",2,35,5.71
The New Yorker,Roe_Leak_Protests_2022,False,"Abortion, Election, Labour",11,49,22.45
The New Yorker,Roe_Leak_Protests_2022,False,"Best online, Classes, Oxford",1,49,2.04
The New Yorker,Roe_Leak_Protests_2022,False,"Biden, Death, France",10,49,20.41
The New Yorker,Roe_Leak_Protests_2022,False,"Carl, Comic relief, Katie",16,49,32.65
The New Yorker,Roe_Leak_Protests_2022,False,"Earnings, Earnings snapshot, Stocks",1,49,2.04
The New Yorker,Roe_Leak_Protests_2022,False,"Gift, Halloween, Star sign",2,49,4.08
The New Yorker,Roe_Leak_Protests_2022,False,"Guerre, Krieg, Ukraine",4,49,8.16
The New Yorker,Roe_Leak_Protests_2022,False,"Lisa, Mario batali, Sexual misconduct",1,49,2.04
The New Yorker,Roe_Leak_Protests_2022,False,"Liverpool, Transfer, Utd",1,49,2.04
The New Yorker,Roe_Leak_Protests_2022,False,"Meloni, Nigeria, Philippines",1,49,2.04
The New Yorker,Roe_Leak_Protests_2022,False,"Missile, North korea, Taiwan",1,49,2.04
The New Yorker,Women_Life_Freedom_2022,False,"Abortion, Election, Labour",10,45,22.22
The New Yorker,Women_Life_Freedom_2022,False,"Biden, Death, France",13,45,28.89
The New Yorker,Women_Life_Freedom_2022,False,"Carl, Comic relief, Katie",10,45,22.22
The New Yorker,Women_Life_Freedom_2022,False,"Earnings, Earnings snapshot, Stocks",3,45,6.67
The New Yorker,Women_Life_Freedom_2022,False,"Guerre, Krieg, Ukraine",2,45,4.44
The New Yorker,Women_Life_Freedom_2022,False,"Liverpool, Transfer, Utd",1,45,2.22
The New Yorker,Women_Life_Freedom_2022,False,"Meloni, Nigeria, Philippines",2,45,4.44
The New Yorker,Women_Life_Freedom_2022,False,"Nato, Putin, Russians",3,45,6.67
The New Yorker,Women_Life_Freedom_2022,False,"Plague, Pollen, Spring",1,45,2.22
The Sun,Israeli_Womens_Protests_2023,False,"Abortion, Election, Labour",2,50,4.0
The Sun,Israeli_Womens_Protests_2023,False,"Biden, Death, France",12,50,24.0
The Sun,Israeli_Womens_Protests_2023,False,"Cancer, Fire, Nhs",2,50,4.0
The Sun,Israeli_Womens_Protests_2023,False,"Carl, Comic relief, Katie",7,50,14.0
The Sun,Israeli_Womens_Protests_2023,False,"Coffee, Daily, Walk",1,50,2.0
The Sun,Israeli_Womens_Protests_2023,False,"Collision, Driver, Truck",2,50,4.0
The Sun,Israeli_Womens_Protests_2023,False,"Draft, Nba, Rangers",1,50,2.0
The Sun,Israeli_Womens_Protests_2023,False,"Earnings, Earnings snapshot, Stocks",2,50,4.0
The Sun,Israeli_Womens_Protests_2023,False,"Gift, Halloween, Star sign",6,50,12.0
The Sun,Israeli_Womens_Protests_2023,False,"Harvey, Sentenced, Teen",2,50,4.0
The Sun,Israeli_Womens_Protests_2023,False,"Lisa, Mario batali, Sexual misconduct",1,50,2.0
The Sun,Israeli_Womens_Protests_2023,False,"Liverpool, Transfer, Utd",11,50,22.0
The Sun,Israeli_Womens_Protests_2023,False,"Nato, Putin, Russians",1,50,2.0
The Sun,MeToo_Protests_2017,False,"Biden, Death, France",7,21,33.33
The Sun,MeToo_Protests_2017,False,"Carl, Comic relief, Katie",2,21,9.52
The Sun,MeToo_Protests_2017,False,"Cia, Jet, Spy",1,21,4.76
The Sun,MeToo_Protests_2017,False,"Climate change, Fiona, Hurricane",1,21,4.76
The Sun,MeToo_Protests_2017,False,"Gift, Halloween, Star sign",1,21,4.76
The Sun,MeToo_Protests_2017,False,"Harvey, Sentenced, Teen",5,21,23.81
The Sun,MeToo_Protests_2017,False,"Missile, North korea, Taiwan",3,21,14.29
The Sun,MeToo_Protests_2017,False,"Nato, Putin, Russians",1,21,4.76
The Sun,Polish_Womens_Strike_2020,False,"Abortion, Election, Labour",5,50,10.0
The Sun,Polish_Womens_Strike_2020,False,"Biden, Death, France",18,50,36.0
The Sun,Polish_Womens_Strike_2020,False,"Bill gates, Coronavirus, Vaccine",1,50,2.0
The Sun,Polish_Womens_Strike_2020,False,"Carl, Comic relief, Katie",6,50,12.0
The Sun,Polish_Womens_Strike_2020,False,"Earnings, Earnings snapshot, Stocks",3,50,6.0
The Sun,Polish_Womens_Strike_2020,False,"Gift, Halloween, Star sign",2,50,4.0
The Sun,Polish_Womens_Strike_2020,False,"Harvey, Sentenced, Teen",1,50,2.0
The Sun,Polish_Womens_Strike_2020,False,"Liverpool, Transfer, Utd",13,50,26.0
The Sun,Polish_Womens_Strike_2020,False,"Missile, North korea, Taiwan",1,50,2.0
The Sun,Roe_Leak_Protests_2022,False,"Abortion, Election, Labour",5,50,10.0
The Sun,Roe_Leak_Protests_2022,False,"Biden, Death, France",22,50,44.0
The Sun,Roe_Leak_Protests_2022,False,"Carl, Comic relief, Katie",11,50,22.0
The Sun,Roe_Leak_Protests_2022,False,"Cia, Jet, Spy",2,50,4.0
The Sun,Roe_Leak_Protests_2022,False,"Collision, Driver, Truck",1,50,2.0
The Sun,Roe_Leak_Protests_2022,False,"Earnings, Earnings snapshot, Stocks",3,50,6.0
The Sun,Roe_Leak_Protests_2022,False,"Elon musk, Tiktok, Twitter",2,50,4.0
The Sun,Roe_Leak_Protests_2022,False,"Gift, Halloween, Star sign",4,50,8.0
The Sun,Sarah_Everard_Vigils_2021,False,"Abortion, Election, Labour",5,50,10.0
The Sun,Sarah_Everard_Vigils_2021,False,"Biden, Death, France",13,50,26.0
The Sun,Sarah_Everard_Vigils_2021,False,"Carl, Comic relief, Katie",28,50,56.0
The Sun,Sarah_Everard_Vigils_2021,False,"Elon musk, Tiktok, Twitter",1,50,2.0
The Sun,Sarah_Everard_Vigils_2021,False,"Harvey, Sentenced, Teen",2,50,4.0
The Sun,Sarah_Everard_Vigils_2021,False,"Liverpool, Transfer, Utd",1,50,2.0
The Sun,Swiss_Womens_Strike_2019,False,"Abortion, Election, Labour",3,50,6.0
The Sun,Swiss_Womens_Strike_2019,False,"Biden, Death, France",13,50,26.0
The Sun,Swiss_Womens_Strike_2019,False,"Boat, Border, Migrants",2,50,4.0
The Sun,Swiss_Womens_Strike_2019,False,"Carl, Comic relief, Katie",8,50,16.0
The Sun,Swiss_Womens_Strike_2019,False,"Cia, Jet, Spy",1,50,2.0
The Sun,Swiss_Womens_Strike_2019,False,"Draft, Nba, Rangers",1,50,2.0
The Sun,Swiss_Womens_Strike_2019,False,"Gift, Halloween, Star sign",2,50,4.0
The Sun,Swiss_Womens_Strike_2019,False,"Harvey, Sentenced, Teen",1,50,2.0
The Sun,Swiss_Womens_Strike_2019,False,"Liverpool, Transfer, Utd",19,50,38.0
The Sun,Women_Life_Freedom_2022,False,"Abortion, Election, Labour",5,50,10.0
The Sun,Women_Life_Freedom_2022,False,"Biden, Death, France",10,50,20.0
The Sun,Women_Life_Freedom_2022,False,"Boat, Border, Migrants",1,50,2.0
The Sun,Women_Life_Freedom_2022,False,"Cancels, Floyd, John",1,50,2.0
The Sun,Women_Life_Freedom_2022,False,"Cancer, Fire, Nhs",1,50,2.0
The Sun,Women_Life_Freedom_2022,False,"Carl, Comic relief, Katie",7,50,14.0
The Sun,Women_Life_Freedom_2022,False,"Cia, Jet, Spy",1,50,2.0
The Sun,Women_Life_Freedom_2022,False,"Draft, Nba, Rangers",1,50,2.0
The Sun,Women_Life_Freedom_2022,False,"Earnings, Earnings snapshot, Stocks",4,50,8.0
The Sun,Women_Life_Freedom_2022,False,"Gift, Halloween, Star sign",9,50,18.0
The Sun,Women_Life_Freedom_2022,False,"Harvey, Sentenced, Teen",1,50,2.0
The Sun,Women_Life_Freedom_2022,False,"Liverpool, Transfer, Utd",8,50,16.0
The Sun,Women_Life_Freedom_2022,False,"Nato, Putin, Russians",1,50,2.0
The Telegraph,IWD_2018_Global,False,"Abortion, Election, Labour",2,50,4.0
The Telegraph,IWD_2018_Global,False,"Asian, Schools, Students",6,50,12.0
The Telegraph,IWD_2018_Global,False,"Best online, Classes, Oxford",2,50,4.0
The Telegraph,IWD_2018_Global,False,"Biden, Death, France",18,50,36.0
The Telegraph,IWD_2018_Global,False,"Cancer, Fire, Nhs",1,50,2.0
The Telegraph,IWD_2018_Global,False,"Carl, Comic relief, Katie",2,50,4.0
The Telegraph,IWD_2018_Global,False,"Climate change, Fiona, Hurricane",1,50,2.0
The Telegraph,IWD_2018_Global,False,"Coffee, Daily, Walk",2,50,4.0
The Telegraph,IWD_2018_Global,False,"Earnings, Earnings snapshot, Stocks",3,50,6.0
The Telegraph,IWD_2018_Global,False,"Elon musk, Tiktok, Twitter",1,50,2.0
The Telegraph,IWD_2018_Global,False,"Gift, Halloween, Star sign",1,50,2.0
The Telegraph,IWD_2018_Global,False,"Guerre, Krieg, Ukraine",1,50,2.0
The Telegraph,IWD_2018_Global,False,"Launch, Nasa, Rocket",1,50,2.0
The Telegraph,IWD_2018_Global,False,"Liverpool, Transfer, Utd",1,50,2.0
The Telegraph,IWD_2018_Global,False,"Plague, Pollen, Spring",8,50,16.0
The Telegraph,International_Womens_Strike_2017,False,"Abortion, Election, Labour",9,50,18.0
The Telegraph,International_Womens_Strike_2017,False,"Appeals, Church england, Planet",1,50,2.0
The Telegraph,International_Womens_Strike_2017,False,"Asian, Schools, Students",2,50,4.0
The Telegraph,International_Womens_Strike_2017,False,"Biden, Death, France",15,50,30.0
The Telegraph,International_Womens_Strike_2017,False,"Bill gates, Coronavirus, Vaccine",1,50,2.0
The Telegraph,International_Womens_Strike_2017,False,"Boat, Border, Migrants",3,50,6.0
The Telegraph,International_Womens_Strike_2017,False,"Carl, Comic relief, Katie",1,50,2.0
The Telegraph,International_Womens_Strike_2017,False,"Cia, Jet, Spy",1,50,2.0
The Telegraph,International_Womens_Strike_2017,False,"Collision, Driver, Truck",2,50,4.0
The Telegraph,International_Womens_Strike_2017,False,"Earnings, Earnings snapshot, Stocks",3,50,6.0
The Telegraph,International_Womens_Strike_2017,False,"Elon musk, Tiktok, Twitter",3,50,6.0
The Telegraph,International_Womens_Strike_2017,False,"Guerre, Krieg, Ukraine",2,50,4.0
The Telegraph,International_Womens_Strike_2017,False,"Harvey, Sentenced, Teen",2,50,4.0
The Telegraph,International_Womens_Strike_2017,False,"Lifts sail, Ships, Warming",1,50,2.0
The Telegraph,International_Womens_Strike_2017,False,"Lisa, Mario batali, Sexual misconduct",2,50,4.0
The Telegraph,International_Womens_Strike_2017,False,"Liverpool, Transfer, Utd",1,50,2.0
The Telegraph,International_Womens_Strike_2017,False,"Plague, Pollen, Spring",1,50,2.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Abortion, Election, Labour",6,50,12.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Asian, Schools, Students",1,50,2.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Biden, Death, France",17,50,34.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Cancer, Fire, Nhs",1,50,2.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Carl, Comic relief, Katie",4,50,8.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Cia, Jet, Spy",1,50,2.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Climate change, Fiona, Hurricane",1,50,2.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Collision, Driver, Truck",1,50,2.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Earnings, Earnings snapshot, Stocks",5,50,10.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Guerre, Krieg, Ukraine",1,50,2.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Harvey, Sentenced, Teen",4,50,8.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Lifts sail, Ships, Warming",1,50,2.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Liverpool, Transfer, Utd",3,50,6.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Meloni, Nigeria, Philippines",2,50,4.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Missile, North korea, Taiwan",1,50,2.0
The Telegraph,Israeli_Womens_Protests_2023,False,"Plague, Pollen, Spring",1,50,2.0
The Telegraph,MeToo_Protests_2017,False,"Abortion, Election, Labour",4,50,8.0
The Telegraph,MeToo_Protests_2017,False,"Biden, Death, France",20,50,40.0
The Telegraph,MeToo_Protests_2017,False,"Cancer, Fire, Nhs",2,50,4.0
The Telegraph,MeToo_Protests_2017,False,"Carl, Comic relief, Katie",6,50,12.0
The Telegraph,MeToo_Protests_2017,False,"Climate change, Fiona, Hurricane",1,50,2.0
The Telegraph,MeToo_Protests_2017,False,"Draft, Nba, Rangers",2,50,4.0
The Telegraph,MeToo_Protests_2017,False,"Earnings, Earnings snapshot, Stocks",4,50,8.0
The Telegraph,MeToo_Protests_2017,False,"Elon musk, Tiktok, Twitter",1,50,2.0
The Telegraph,MeToo_Protests_2017,False,"Guerre, Krieg, Ukraine",2,50,4.0
The Telegraph,MeToo_Protests_2017,False,"Harvey, Sentenced, Teen",4,50,8.0
The Telegraph,MeToo_Protests_2017,False,"Liverpool, Transfer, Utd",3,50,6.0
The Telegraph,MeToo_Protests_2017,False,"Plague, Pollen, Spring",1,50,2.0
The Telegraph,Polish_Womens_Strike_2020,False,"Abortion, Election, Labour",8,50,16.0
The Telegraph,Polish_Womens_Strike_2020,False,"Appeals, Church england, Planet",2,50,4.0
The Telegraph,Polish_Womens_Strike_2020,False,"Asian, Schools, Students",1,50,2.0
The Telegraph,Polish_Womens_Strike_2020,False,"Biden, Death, France",15,50,30.0
The Telegraph,Polish_Womens_Strike_2020,False,"Bill gates, Coronavirus, Vaccine",1,50,2.0
The Telegraph,Polish_Womens_Strike_2020,False,"Boat, Border, Migrants",1,50,2.0
The Telegraph,Polish_Womens_Strike_2020,False,"Carl, Comic relief, Katie",3,50,6.0
The Telegraph,Polish_Womens_Strike_2020,False,"Collision, Driver, Truck",1,50,2.0
The Telegraph,Polish_Womens_Strike_2020,False,"Earnings, Earnings snapshot, Stocks",1,50,2.0
The Telegraph,Polish_Womens_Strike_2020,False,"Elon musk, Tiktok, Twitter",1,50,2.0
The Telegraph,Polish_Womens_Strike_2020,False,"Gift, Halloween, Star sign",4,50,8.0
The Telegraph,Polish_Womens_Strike_2020,False,"Guerre, Krieg, Ukraine",1,50,2.0
The Telegraph,Polish_Womens_Strike_2020,False,"Liverpool, Transfer, Utd",8,50,16.0
The Telegraph,Polish_Womens_Strike_2020,False,"Meloni, Nigeria, Philippines",1,50,2.0
The Telegraph,Polish_Womens_Strike_2020,False,"Missile, North korea, Taiwan",1,50,2.0
The Telegraph,Polish_Womens_Strike_2020,False,"Plague, Pollen, Spring",1,50,2.0
The Telegraph,Roe_Leak_Protests_2022,False,"Abortion, Election, Labour",4,50,8.0
The Telegraph,Roe_Leak_Protests_2022,False,"Appeals, Church england, Planet",1,50,2.0
The Telegraph,Roe_Leak_Protests_2022,False,"Best online, Classes, Oxford",1,50,2.0
The Telegraph,Roe_Leak_Protests_2022,False,"Biden, Death, France",20,50,40.0
The Telegraph,Roe_Leak_Protests_2022,False,"Cancer, Fire, Nhs",2,50,4.0
The Telegraph,Roe_Leak_Protests_2022,False,"Carl, Comic relief, Katie",2,50,4.0
The Telegraph,Roe_Leak_Protests_2022,False,"Cia, Jet, Spy",3,50,6.0
The Telegraph,Roe_Leak_Protests_2022,False,"Climate change, Fiona, Hurricane",1,50,2.0
The Telegraph,Roe_Leak_Protests_2022,False,"Earnings, Earnings snapshot, Stocks",1,50,2.0
The Telegraph,Roe_Leak_Protests_2022,False,"Elon musk, Tiktok, Twitter",1,50,2.0
The Telegraph,Roe_Leak_Protests_2022,False,"Launch, Nasa, Rocket",1,50,2.0
The Telegraph,Roe_Leak_Protests_2022,False,"Liverpool, Transfer, Utd",8,50,16.0
The Telegraph,Roe_Leak_Protests_2022,False,"Nato, Putin, Russians",5,50,10.0
The Telegraph,Sarah_Everard_Vigils_2021,False,"Abortion, Election, Labour",11,50,22.0
The Telegraph,Sarah_Everard_Vigils_2021,False,"Appeals, Church england, Planet",1,50,2.0
The Telegraph,Sarah_Everard_Vigils_2021,False,"Biden, Death, France",19,50,38.0
The Telegraph,Sarah_Everard_Vigils_2021,False,"Bill gates, Coronavirus, Vaccine",6,50,12.0
The Telegraph,Sarah_Everard_Vigils_2021,False,"Carl, Comic relief, Katie",2,50,4.0
The Telegraph,Sarah_Everard_Vigils_2021,False,"Cia, Jet, Spy",1,50,2.0
The Telegraph,Sarah_Everard_Vigils_2021,False,"Earnings, Earnings snapshot, Stocks",2,50,4.0
The Telegraph,Sarah_Everard_Vigils_2021,False,"Liverpool, Transfer, Utd",6,50,12.0
The Telegraph,Sarah_Everard_Vigils_2021,False,"Missile, North korea, Taiwan",2,50,4.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Abortion, Election, Labour",6,50,12.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Asian, Schools, Students",1,50,2.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Biden, Death, France",13,50,26.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Carl, Comic relief, Katie",4,50,8.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Climate change, Fiona, Hurricane",2,50,4.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Earnings, Earnings snapshot, Stocks",3,50,6.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Elon musk, Tiktok, Twitter",2,50,4.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Gift, Halloween, Star sign",1,50,2.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Guerre, Krieg, Ukraine",2,50,4.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Harvey, Sentenced, Teen",1,50,2.0
The Telegraph,Swiss_Womens_Strike_2019,False,"Liverpool, Transfer, Utd",15,50,30.0
The Telegraph,Women_Life_Freedom_2022,False,"Abortion, Election, Labour",7,50,14.0
The Telegraph,Women_Life_Freedom_2022,False,"Asian, Schools, Students",1,50,2.0
The Telegraph,Women_Life_Freedom_2022,False,"Biden, Death, France",12,50,24.0
The Telegraph,Women_Life_Freedom_2022,False,"Cancer, Fire, Nhs",2,50,4.0
The Telegraph,Women_Life_Freedom_2022,False,"Carl, Comic relief, Katie",4,50,8.0
The Telegraph,Women_Life_Freedom_2022,False,"Cia, Jet, Spy",1,50,2.0
The Telegraph,Women_Life_Freedom_2022,False,"Earnings, Earnings snapshot, Stocks",9,50,18.0
The Telegraph,Women_Life_Freedom_2022,False,"Elon musk, Tiktok, Twitter",2,50,4.0
The Telegraph,Women_Life_Freedom_2022,False,"Guerre, Krieg, Ukraine",1,50,2.0
The Telegraph,Women_Life_Freedom_2022,False,"Harvey, Sentenced, Teen",1,50,2.0
The Telegraph,Women_Life_Freedom_2022,False,"Liverpool, Transfer, Utd",7,50,14.0
The Telegraph,Women_Life_Freedom_2022,False,"Nato, Putin, Russians",3,50,6.0
The Telegraph,Womens_March_2017,False,"Abortion, Election, Labour",10,49,20.41
The Telegraph,Womens_March_2017,False,"Biden, Death, France",18,49,36.73
The Telegraph,Womens_March_2017,False,"Boat, Border, Migrants",3,49,6.12
The Telegraph,Womens_March_2017,False,"Cancer, Fire, Nhs",1,49,2.04
The Telegraph,Womens_March_2017,False,"Carl, Comic relief, Katie",1,49,2.04
The Telegraph,Womens_March_2017,False,"Cia, Jet, Spy",2,49,4.08
The Telegraph,Womens_March_2017,False,"Earnings, Earnings snapshot, Stocks",1,49,2.04
The Telegraph,Womens_March_2017,False,"Harvey, Sentenced, Teen",1,49,2.04
The Telegraph,Womens_March_2017,False,"Liverpool, Transfer, Utd",11,49,22.45
The Telegraph,Womens_March_2017,False,"Nato, Putin, Russians",1,49,2.04
The Washington Times,IWD_2018_Global,False,"Abortion, Election, Labour",20,50,40.0
The Washington Times,IWD_2018_Global,False,"Appeals, Church england, Planet",1,50,2.0
The Washington Times,IWD_2018_Global,False,"Asian, Schools, Students",5,50,10.0
The Washington Times,IWD_2018_Global,False,"Biden, Death, France",13,50,26.0
The Washington Times,IWD_2018_Global,False,"Boat, Border, Migrants",1,50,2.0
The Washington Times,IWD_2018_Global,False,"Cancer, Fire, Nhs",1,50,2.0
The Washington Times,IWD_2018_Global,False,"Cia, Jet, Spy",2,50,4.0
The Washington Times,IWD_2018_Global,False,"Earnings, Earnings snapshot, Stocks",2,50,4.0
The Washington Times,IWD_2018_Global,False,"Gift, Halloween, Star sign",1,50,2.0
The Washington Times,IWD_2018_Global,False,"Guerre, Krieg, Ukraine",2,50,4.0
The Washington Times,IWD_2018_Global,False,"Lisa, Mario batali, Sexual misconduct",1,50,2.0
The Washington Times,IWD_2018_Global,False,"Missile, North korea, Taiwan",1,50,2.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Abortion, Election, Labour",13,50,26.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Asian, Schools, Students",1,50,2.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Biden, Death, France",16,50,32.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Bill gates, Coronavirus, Vaccine",1,50,2.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Carl, Comic relief, Katie",1,50,2.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Cia, Jet, Spy",1,50,2.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Coffee, Daily, Walk",1,50,2.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Draft, Nba, Rangers",1,50,2.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Earnings, Earnings snapshot, Stocks",2,50,4.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Elon musk, Tiktok, Twitter",5,50,10.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Guerre, Krieg, Ukraine",1,50,2.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Harvey, Sentenced, Teen",4,50,8.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Lifts sail, Ships, Warming",1,50,2.0
The Washington Times,Israeli_Womens_Protests_2023,False,"Missile, North korea, Taiwan",2,50,4.0
The Washington Times,Polish_Womens_Strike_2020,False,"Abortion, Election, Labour",9,50,18.0
The Washington Times,Polish_Womens_Strike_2020,False,"Appeals, Church england, Planet",1,50,2.0
The Washington Times,Polish_Womens_Strike_2020,False,"Biden, Death, France",21,50,42.0
The Washington Times,Polish_Womens_Strike_2020,False,"Bill gates, Coronavirus, Vaccine",2,50,4.0
The Washington Times,Polish_Womens_Strike_2020,False,"Boat, Border, Migrants",1,50,2.0
The Washington Times,Polish_Womens_Strike_2020,False,"Cancer, Fire, Nhs",1,50,2.0
The Washington Times,Polish_Womens_Strike_2020,False,"Carl, Comic relief, Katie",1,50,2.0
The Washington Times,Polish_Womens_Strike_2020,False,"Cia, Jet, Spy",1,50,2.0
The Washington Times,Polish_Womens_Strike_2020,False,"Gift, Halloween, Star sign",1,50,2.0
The Washington Times,Polish_Womens_Strike_2020,False,"Guerre, Krieg, Ukraine",1,50,2.0
The Washington Times,Polish_Womens_Strike_2020,False,"Harvey, Sentenced, Teen",11,50,22.0
The Washington Times,Roe_Leak_Protests_2022,False,"Abortion, Election, Labour",10,50,20.0
The Washington Times,Roe_Leak_Protests_2022,False,"Appeals, Church england, Planet",1,50,2.0
The Washington Times,Roe_Leak_Protests_2022,False,"Asian, Schools, Students",1,50,2.0
The Washington Times,Roe_Leak_Protests_2022,False,"Biden, Death, France",18,50,36.0
The Washington Times,Roe_Leak_Protests_2022,False,"Bill gates, Coronavirus, Vaccine",3,50,6.0
The Washington Times,Roe_Leak_Protests_2022,False,"Boat, Border, Migrants",1,50,2.0
The Washington Times,Roe_Leak_Protests_2022,False,"Carl, Comic relief, Katie",1,50,2.0
